E_1,E_2,E_3,E_4,E_5,Era_1,Era_2,Era_3,Era_4,Era_5,Erd_1,Erd_2,Erd_3,Erd_4,Erd_5,Erd_6,Erd_7,Erd_8,Erd_9,Erd_10,Erd_11,Erd_12,Erd_13,Erd_14,Erd_15,class1,class2,class3,class4
103.0664161,103.0936599,103.1065939,103.0947655,103.0204502,0.999995193,0.999997867,0.999995431,0.999995933,0.999994592,7.66E-07,4.11E-07,6.62E-07,7.80E-07,8.69E-07,1.65E-06,7.46E-07,2.53E-06,1.94E-06,1.96E-06,2.21E-06,8.77E-07,1.22E-06,1.17E-06,2.43E-06,0,3,5,13
103.1373724,103.1272408,103.0293875,103.0731623,103.1832595,0.999993232,0.99999749,0.999994496,0.999994786,0.999993522,9.75E-07,5.13E-07,8.14E-07,9.67E-07,9.65E-07,2.81E-06,8.29E-07,3.23E-06,3.05E-06,3.31E-06,2.82E-06,1.07E-06,1.32E-06,1.06E-06,2.06E-06,0,3,5,13
103.0612562,103.1099488,103.1052047,103.0926413,103.0819267,0.999994205,0.999997565,0.999995442,0.999995688,0.99999487,7.62E-07,4.14E-07,6.51E-07,7.64E-07,6.44E-07,2.04E-06,9.71E-07,2.55E-06,2.45E-06,2.13E-06,2.81E-06,9.34E-07,1.20E-06,9.40E-07,2.18E-06,0,3,5,13
103.0932477,103.0717538,103.0687241,103.0623891,103.0859137,0.99999544,0.999997709,0.99999505,0.999996213,0.999994484,8.05E-07,4.26E-07,9.07E-07,7.30E-07,9.23E-07,1.72E-06,8.98E-07,2.51E-06,1.99E-06,2.06E-06,1.85E-06,8.69E-07,1.35E-06,9.07E-07,2.34E-06,0,3,5,13
103.1185683,103.1054877,103.0948947,103.1046769,103.1077779,0.999995255,0.999998086,0.999995913,0.999996134,0.999994895,9.29E-07,5.34E-07,9.24E-07,9.23E-07,9.08E-07,2.06E-06,7.24E-07,1.94E-06,2.00E-06,2.31E-06,1.59E-06,5.56E-07,1.07E-06,7.94E-07,1.72E-06,0,3,5,13
103.1338887,103.1393661,103.0917958,103.1058003,103.1004926,0.999993033,0.999997096,0.999992695,0.999994116,0.999993831,1.06E-06,6.69E-07,1.09E-06,1.29E-06,1.11E-06,2.87E-06,1.19E-06,4.11E-06,2.46E-06,2.88E-06,2.79E-06,9.02E-07,1.90E-06,1.91E-06,1.97E-06,0,3,5,13
103.1235573,103.0877318,103.0552937,103.057473,103.1005212,0.999975979,0.999980156,0.999979709,0.999978557,0.999972659,9.55E-07,8.13E-07,8.13E-07,8.53E-07,8.77E-07,5.24E-06,4.48E-06,4.57E-06,4.96E-06,5.49E-06,1.77E-05,1.44E-05,1.47E-05,1.55E-05,2.08E-05,0,3,5,13
103.2093646,103.18012,103.1532572,103.1566397,103.1968381,0.999985562,0.999992007,0.999990412,0.99999166,0.999988738,7.45E-07,4.67E-07,5.72E-07,5.49E-07,6.89E-07,3.75E-06,2.27E-06,2.83E-06,2.43E-06,3.23E-06,9.83E-06,5.17E-06,6.00E-06,5.27E-06,7.24E-06,0,3,5,13
103.1324499,103.0992565,103.0628567,103.0719916,103.1156128,0.999963429,0.99996966,0.999963996,0.99996728,0.999965894,1.43E-06,1.04E-06,1.48E-06,1.16E-06,1.42E-06,7.69E-06,6.22E-06,7.35E-06,6.87E-06,7.43E-06,2.72E-05,2.28E-05,2.70E-05,2.44E-05,2.50E-05,0,3,5,13
103.1013583,103.0769023,103.0501534,103.0593981,103.0919699,0.999993397,0.99999645,0.999994644,0.999994951,0.999994305,4.71E-07,3.86E-07,5.28E-07,3.69E-07,4.69E-07,2.05E-06,1.06E-06,1.85E-06,1.39E-06,2.11E-06,4.00E-06,1.96E-06,2.91E-06,3.16E-06,3.04E-06,0,3,5,13
103.1389639,103.1094968,103.0800631,103.0876081,103.1230197,0.999994816,0.999997068,0.999995592,0.999996121,0.99999486,3.87E-07,2.52E-07,4.40E-07,3.55E-07,4.05E-07,1.94E-06,1.22E-06,2.12E-06,1.77E-06,2.12E-06,2.78E-06,1.33E-06,1.79E-06,1.64E-06,2.55E-06,0,3,5,13
103.1914644,103.1436258,103.118057,103.1283483,103.1801572,0.999965001,0.999973802,0.999970342,0.9999723,0.999967743,1.51E-06,1.04E-06,1.38E-06,1.18E-06,1.37E-06,7.79E-06,5.51E-06,7.07E-06,6.65E-06,7.11E-06,2.55E-05,1.95E-05,2.10E-05,1.97E-05,2.36E-05,0,3,5,13
103.1529022,103.1243322,103.101847,103.1094489,103.1396215,0.999984046,0.999989528,0.999987497,0.999990133,0.99998753,9.82E-07,7.40E-07,8.67E-07,7.80E-07,9.58E-07,4.96E-06,2.89E-06,4.92E-06,3.56E-06,4.05E-06,9.87E-06,6.65E-06,6.59E-06,5.36E-06,7.35E-06,0,3,5,13
103.1582479,103.1313492,103.109525,103.1163849,103.1558366,0.999982519,0.999984313,0.999982503,0.999984481,0.999984064,1.07E-06,8.33E-07,1.03E-06,7.78E-07,1.02E-06,4.46E-06,3.74E-06,5.70E-06,4.16E-06,3.70E-06,1.18E-05,1.09E-05,1.06E-05,1.04E-05,1.11E-05,0,3,5,13
103.1395263,103.1103932,103.0785684,103.0867758,103.1251138,0.999994807,0.999996811,0.999994903,0.999995209,0.999994777,4.52E-07,2.45E-07,3.69E-07,3.22E-07,4.24E-07,1.56E-06,9.08E-07,2.13E-06,1.63E-06,2.05E-06,3.11E-06,1.89E-06,2.53E-06,2.72E-06,2.69E-06,0,3,5,13
103.1306547,103.1177266,103.0985408,103.1064945,103.1190274,0.999992511,0.999996859,0.999995077,0.999996196,0.999994716,4.88E-07,3.26E-07,4.72E-07,3.10E-07,4.79E-07,1.71E-06,1.04E-06,2.43E-06,1.84E-06,1.72E-06,5.22E-06,1.65E-06,1.96E-06,1.54E-06,3.03E-06,0,3,5,13
103.1447361,103.1073118,103.086937,103.0954237,103.1341502,0.999991751,0.999996743,0.999994816,0.9999963,0.99999358,5.63E-07,2.41E-07,3.88E-07,2.77E-07,5.32E-07,2.48E-06,1.20E-06,2.53E-06,1.45E-06,2.04E-06,5.12E-06,1.71E-06,2.20E-06,1.87E-06,3.78E-06,0,3,5,13
103.0623814,103.097366,103.0721138,103.0792464,103.0490471,0.99998851,0.99999574,0.999990226,0.999994432,0.999989834,4.78E-07,2.93E-07,5.92E-07,3.27E-07,5.96E-07,4.65E-06,1.44E-06,4.81E-06,2.00E-06,4.16E-06,6.27E-06,2.39E-06,4.30E-06,3.15E-06,5.33E-06,0,3,5,13
103.1510773,103.1140323,103.0808912,103.0875654,103.1372553,0.999989326,0.999993717,0.999992747,0.999993984,0.999991742,6.54E-07,3.41E-07,4.49E-07,4.22E-07,5.17E-07,2.90E-06,1.77E-06,2.31E-06,1.54E-06,2.36E-06,7.03E-06,4.11E-06,4.28E-06,3.97E-06,5.30E-06,0,3,5,13
103.132178,103.0446762,103.0600605,103.0640602,103.115468,0.99999149,0.999994628,0.99999365,0.999994256,0.999991972,9.20E-07,3.75E-07,5.67E-07,4.83E-07,8.57E-07,2.33E-06,1.44E-06,2.06E-06,1.70E-06,2.29E-06,5.09E-06,3.45E-06,3.64E-06,3.45E-06,4.75E-06,0,3,5,13
103.1033655,103.0831785,103.0513546,103.0619547,103.0936995,0.999979251,0.999988357,0.999983344,0.999986012,0.999983209,7.49E-07,3.94E-07,8.01E-07,5.08E-07,6.87E-07,2.83E-06,1.78E-06,4.21E-06,2.43E-06,2.82E-06,1.70E-05,9.36E-06,1.15E-05,1.09E-05,1.32E-05,0,3,5,13
103.2117129,103.1630861,103.1404133,103.1510328,103.1836691,0.999810248,0.999836642,0.999818226,0.999827844,0.999818338,4.65E-06,3.97E-06,4.32E-06,3.85E-06,4.30E-06,3.16E-05,2.65E-05,2.88E-05,2.69E-05,2.97E-05,0.000152888,0.000132141,0.000148148,0.000140646,0.000147084,0,3,5,13
103.1295571,103.1039131,103.0706335,103.079327,103.1176521,0.99995895,0.999964687,0.999957998,0.999963148,0.999963801,8.29E-07,6.69E-07,8.92E-07,7.75E-07,7.17E-07,5.94E-06,4.59E-06,6.09E-06,5.25E-06,5.53E-06,3.40E-05,2.96E-05,3.48E-05,3.04E-05,2.97E-05,0,3,5,13
103.1343506,103.1072302,103.0771773,103.0794734,103.1162791,0.999993067,0.999995251,0.999992767,0.999994641,0.999994147,5.11E-07,3.55E-07,4.09E-07,3.46E-07,4.47E-07,1.98E-06,1.55E-06,2.87E-06,1.71E-06,1.67E-06,4.35E-06,2.60E-06,3.87E-06,3.10E-06,3.66E-06,0,3,5,13
103.2405104,103.2186882,103.1927116,103.1990921,103.2285181,0.999854676,0.99987344,0.999864312,0.999869834,0.999869387,3.61E-06,2.78E-06,2.98E-06,2.87E-06,3.31E-06,2.72E-05,2.40E-05,2.74E-05,2.62E-05,2.50E-05,0.000113808,9.91E-05,0.000104677,0.000100453,0.000101656,0,3,5,13
103.215603,103.1796715,103.1504006,103.160093,103.2006175,0.999951713,0.999960818,0.999954222,0.999956746,0.999955761,2.16E-06,1.75E-06,2.16E-06,1.82E-06,2.06E-06,8.78E-06,7.22E-06,9.40E-06,8.19E-06,8.69E-06,3.69E-05,2.98E-05,3.38E-05,3.28E-05,3.31E-05,0,3,5,13
103.1224573,103.1657026,103.103655,103.1128934,103.117462,0.999975738,0.9999976,0.999996213,0.999997215,0.999986902,6.57E-07,2.18E-07,5.12E-07,4.19E-07,7.09E-07,5.86E-06,9.16E-07,1.75E-06,7.86E-07,3.28E-06,1.77E-05,1.22E-06,1.45E-06,1.51E-06,8.94E-06,0,3,5,13
103.1138045,103.1716204,103.0905337,103.1185259,103.1183825,0.999986369,0.999998523,0.99999502,0.999995624,0.999989098,7.19E-07,1.59E-07,5.38E-07,4.49E-07,5.85E-07,3.18E-06,5.95E-07,2.26E-06,2.12E-06,4.07E-06,9.62E-06,6.90E-07,2.11E-06,1.71E-06,6.07E-06,0,3,5,13
103.0728524,103.1616372,103.1041132,103.1087233,103.0861776,0.999994478,0.999999138,0.999997569,0.999998473,0.999995768,4.90E-07,1.43E-07,3.34E-07,2.93E-07,3.91E-07,1.59E-06,4.16E-07,1.08E-06,6.36E-07,1.14E-06,3.36E-06,2.75E-07,9.69E-07,5.45E-07,2.47E-06,0,3,5,13
103.0960753,103.1599269,103.0960003,103.0939061,103.0763368,0.999986923,0.999998537,0.999995628,0.999996055,0.999988516,5.25E-07,2.32E-07,5.00E-07,5.55E-07,8.10E-07,1.73E-06,5.19E-07,1.77E-06,1.45E-06,2.33E-06,1.07E-05,6.74E-07,2.02E-06,1.83E-06,8.01E-06,0,3,5,13
103.0959491,103.1523061,103.0815687,103.1020571,103.1043034,0.999990381,0.999998826,0.999997464,0.999996875,0.999991285,4.29E-07,1.93E-07,3.74E-07,4.68E-07,4.87E-07,1.71E-06,3.86E-07,8.62E-07,1.04E-06,1.97E-06,7.39E-06,5.69E-07,1.25E-06,1.53E-06,6.01E-06,0,3,5,13
103.076745,103.1435208,103.0638798,103.0855982,103.0820651,0.999980103,0.999998603,0.999995583,0.999997286,0.999987748,4.97E-07,1.75E-07,5.45E-07,3.93E-07,3.33E-07,2.62E-06,5.74E-07,1.96E-06,1.19E-06,1.82E-06,1.67E-05,6.19E-07,1.84E-06,1.06E-06,9.90E-06,0,3,5,13
103.1205806,103.166956,103.1034141,103.103902,103.1164692,0.999988367,0.999998825,0.999997454,0.999996879,0.999991909,4.92E-07,1.72E-07,4.65E-07,4.85E-07,4.43E-07,1.82E-06,4.79E-07,1.23E-06,1.25E-06,1.97E-06,9.21E-06,4.94E-07,7.87E-07,1.29E-06,5.44E-06,0,3,5,13
103.1234921,103.1581133,103.102322,103.1115739,103.1333588,0.999983121,0.999998693,0.999996132,0.999995256,0.999983539,5.26E-07,1.70E-07,4.70E-07,3.94E-07,6.14E-07,2.99E-06,4.84E-07,1.55E-06,1.54E-06,2.98E-06,1.33E-05,6.20E-07,1.78E-06,2.72E-06,1.27E-05,0,3,5,13
103.1137911,103.165457,103.0926111,103.0987385,103.1049947,0.999987835,0.999998867,0.999996312,0.999996789,0.999990905,6.57E-07,1.44E-07,4.72E-07,5.60E-07,6.09E-07,1.80E-06,4.71E-07,1.55E-06,1.13E-06,1.61E-06,9.58E-06,4.91E-07,1.59E-06,1.44E-06,6.65E-06,0,3,5,13
103.0982086,103.1627994,103.0887004,103.0930139,103.0909073,0.999984878,0.999998677,0.999996466,0.999996623,0.999986179,4.46E-07,1.35E-07,4.93E-07,3.96E-07,3.54E-07,1.59E-06,4.66E-07,1.35E-06,1.02E-06,1.90E-06,1.30E-05,6.93E-07,1.62E-06,1.90E-06,1.14E-05,0,3,5,13
103.1015721,103.1587498,103.096177,103.0980219,103.1002179,0.99996882,0.999998811,0.999996082,0.999996367,0.999982588,5.73E-07,1.78E-07,4.49E-07,5.67E-07,7.94E-07,2.35E-06,5.20E-07,1.80E-06,1.48E-06,1.98E-06,2.81E-05,4.61E-07,1.60E-06,1.48E-06,1.44E-05,0,3,5,13
103.1165802,103.1563395,103.0904048,103.1083492,103.1221369,0.999967383,0.999998031,0.999995484,0.999996139,0.999980638,7.36E-07,1.88E-07,4.53E-07,5.77E-07,8.84E-07,6.36E-06,9.09E-07,2.74E-06,1.93E-06,4.73E-06,2.54E-05,8.36E-07,1.24E-06,1.26E-06,1.35E-05,0,3,5,13
103.1046268,103.1780149,103.1019635,103.1058198,103.1113689,0.999974269,0.999998326,0.999994057,0.999996437,0.999986667,6.56E-07,1.84E-07,9.62E-07,5.50E-07,6.07E-07,2.08E-06,5.58E-07,2.27E-06,1.43E-06,1.90E-06,2.29E-05,8.99E-07,2.63E-06,1.50E-06,1.06E-05,0,3,5,13
103.0789159,103.1611467,103.0910434,103.0968543,103.0901575,0.999985968,0.999998704,0.999994038,0.999996915,0.999991747,5.47E-07,1.36E-07,7.30E-07,3.43E-07,5.32E-07,2.30E-06,6.07E-07,3.08E-06,1.64E-06,2.31E-06,1.11E-05,5.22E-07,2.06E-06,1.03E-06,5.20E-06,0,3,5,13
103.1250734,103.1746777,103.1030162,103.1252171,103.1205766,0.999972256,0.999998745,0.999993885,0.999997413,0.999983982,5.71E-07,1.39E-07,6.23E-07,4.97E-07,4.69E-07,4.06E-06,4.91E-07,2.88E-06,1.24E-06,3.05E-06,2.30E-05,5.92E-07,2.53E-06,7.58E-07,1.23E-05,0,3,5,13
103.1023946,103.1630419,103.0902622,103.0987332,103.0908745,0.999988649,0.999998583,0.999993212,0.999996523,0.999991895,6.78E-07,1.51E-07,6.44E-07,6.36E-07,4.67E-07,3.39E-06,4.57E-07,3.03E-06,1.59E-06,2.65E-06,7.19E-06,7.79E-07,3.03E-06,1.14E-06,4.75E-06,0,3,5,13
103.1204635,103.1655209,103.103402,103.0998068,103.1112686,0.999986983,0.999998724,0.999996299,0.999995905,0.999991239,7.14E-07,2.01E-07,6.26E-07,6.81E-07,6.61E-07,3.74E-06,4.64E-07,1.64E-06,1.76E-06,4.04E-06,8.49E-06,5.85E-07,1.36E-06,1.56E-06,3.78E-06,0,3,5,13
103.1295191,103.1666663,103.0834977,103.1124251,103.1304225,0.999986896,0.999998871,0.999995874,0.999997515,0.999991775,4.38E-07,1.46E-07,5.09E-07,3.11E-07,4.41E-07,3.96E-06,3.61E-07,1.79E-06,9.96E-07,2.51E-06,8.64E-06,5.97E-07,1.74E-06,1.12E-06,5.01E-06,0,3,5,13
103.1112575,103.1618201,103.0977746,103.1066464,103.110666,0.99997857,0.999998787,0.999996213,0.999996473,0.999985804,5.71E-07,1.51E-07,5.03E-07,4.34E-07,5.75E-07,3.28E-06,4.17E-07,1.23E-06,1.28E-06,2.66E-06,1.75E-05,6.16E-07,2.00E-06,1.75E-06,1.08E-05,0,3,5,13
103.1023591,103.1624932,103.0894367,103.0999305,103.1117257,0.999993666,0.999998599,0.999993845,0.999996119,0.999992375,5.72E-07,2.11E-07,5.10E-07,4.35E-07,5.40E-07,3.43E-06,6.64E-07,3.73E-06,1.85E-06,3.91E-06,2.25E-06,4.95E-07,1.85E-06,1.52E-06,2.97E-06,0,3,5,13
103.150331,103.2397532,103.0793695,103.1034047,103.0924516,0.999979718,0.99999799,0.999987313,0.999996123,0.99998611,7.57E-07,2.92E-07,7.51E-07,6.41E-07,8.73E-07,6.90E-06,7.35E-07,8.89E-06,1.59E-06,4.08E-06,1.24E-05,8.32E-07,2.87E-06,1.39E-06,8.72E-06,0,3,5,13
103.1287057,103.1845738,103.1115872,103.1055612,103.1120186,0.999990389,0.999997914,0.999985605,0.999994966,0.999990011,6.43E-07,2.75E-07,8.53E-07,9.09E-07,6.12E-07,5.51E-06,8.21E-07,9.33E-06,2.83E-06,6.40E-06,3.27E-06,8.17E-07,4.04E-06,1.05E-06,2.85E-06,0,3,5,13
103.0771675,102.4716036,103.0543291,103.0252301,103.0679078,0.999987442,0.999936754,0.999988986,0.999996119,0.999991908,5.03E-07,3.46E-06,5.84E-07,9.64E-07,6.06E-07,3.53E-06,1.59E-05,7.73E-06,1.43E-06,4.08E-06,8.25E-06,4.34E-05,2.56E-06,1.08E-06,3.30E-06,0,3,5,13
103.2365954,103.4797709,103.2231938,103.2908482,103.2142299,0.99996703,0.999997701,0.999973793,0.999992982,0.999975594,1.02E-06,2.28E-07,1.02E-06,4.83E-07,9.47E-07,9.80E-06,8.89E-07,1.40E-05,4.06E-06,9.65E-06,2.17E-05,9.39E-07,1.10E-05,2.13E-06,1.36E-05,0,3,5,13
103.2216423,103.1399057,103.0689658,103.0795916,103.075358,0.999982054,0.999997186,0.999983359,0.999992149,0.999982433,1.06E-06,3.19E-07,7.64E-07,4.22E-07,1.01E-06,7.08E-06,1.08E-06,1.00E-05,2.76E-06,7.15E-06,9.42E-06,1.20E-06,5.68E-06,4.39E-06,9.16E-06,0,3,5,13
103.0962506,103.1322382,103.0860176,103.0873639,103.0290404,0.999987878,0.999998199,0.999989826,0.999996542,0.999988497,1.25E-06,2.47E-07,8.14E-07,2.61E-07,1.72E-06,4.60E-06,4.99E-07,6.36E-06,1.12E-06,4.28E-06,5.59E-06,8.10E-07,2.86E-06,1.78E-06,5.08E-06,0,3,5,13
103.347959,103.1402705,103.0975612,103.1045903,103.1503894,0.999985051,0.9999975,0.999985989,0.999995366,0.999990045,1.28E-06,2.50E-07,7.49E-07,3.65E-07,8.58E-07,5.40E-06,7.72E-07,8.44E-06,2.15E-06,4.47E-06,7.72E-06,1.20E-06,4.67E-06,1.69E-06,4.40E-06,0,3,5,13
102.7726385,103.1270004,103.0789883,103.0621199,103.047323,0.999955846,0.999997265,0.999986586,0.999994328,0.999981012,2.27E-06,3.09E-07,8.45E-07,3.45E-07,2.05E-06,1.40E-05,8.62E-07,8.15E-06,2.16E-06,8.35E-06,2.69E-05,1.26E-06,4.26E-06,2.71E-06,8.13E-06,0,3,5,13
103.1880084,103.1417353,103.0860962,103.0696581,103.0331565,0.999892036,0.999996576,0.999985647,0.999993068,0.999980225,2.45E-06,2.69E-07,7.87E-07,4.89E-07,2.53E-06,1.12E-05,9.13E-07,6.51E-06,2.55E-06,7.34E-06,9.35E-05,1.99E-06,6.91E-06,3.52E-06,9.34E-06,0,3,5,13
102.7804783,103.1154953,103.0710801,103.0447591,103.0822887,0.999932383,0.999996764,0.9999766,0.999993123,0.999973266,3.41E-06,3.39E-07,1.36E-06,4.59E-07,1.93E-06,1.30E-05,9.85E-07,1.37E-05,2.04E-06,1.13E-05,5.04E-05,1.63E-06,8.14E-06,3.99E-06,1.31E-05,0,3,5,13
103.1359171,102.7911699,103.0478734,103.037099,103.0476185,0.99997067,0.999994117,0.999985467,0.999948508,0.999984345,1.16E-06,5.16E-07,8.24E-07,6.62E-06,1.05E-06,7.11E-06,2.33E-06,9.03E-06,2.57E-05,5.89E-06,2.06E-05,2.77E-06,4.51E-06,1.70E-05,8.54E-06,0,3,5,13
102.877075,103.1856589,103.0800687,103.0585387,103.0484087,0.999967917,0.999995979,0.999978038,0.999992429,0.999978817,1.26E-06,2.78E-07,1.16E-06,4.74E-07,1.08E-06,1.12E-05,1.20E-06,1.24E-05,2.31E-06,9.93E-06,1.90E-05,2.27E-06,8.17E-06,4.34E-06,9.89E-06,0,3,5,13
103.1352826,103.1618032,103.0910496,103.0735041,103.0878756,0.999979776,0.999995239,0.999981538,0.999995216,0.999989028,7.67E-07,3.19E-07,1.00E-06,7.27E-07,8.41E-07,3.48E-06,1.30E-06,1.12E-05,2.24E-06,3.58E-06,1.57E-05,2.99E-06,6.09E-06,1.63E-06,6.37E-06,0,3,5,13
103.1211527,103.1801423,103.0948295,103.0777954,103.0962824,0.999978638,0.999996261,0.999982839,0.999994246,0.999986353,1.00E-06,3.84E-07,7.09E-07,6.66E-07,8.43E-07,7.50E-06,1.22E-06,1.08E-05,3.12E-06,5.98E-06,1.26E-05,1.99E-06,5.54E-06,1.76E-06,6.66E-06,0,3,5,13
103.1305824,103.1431246,103.0721012,102.8637719,103.0373735,0.999982818,0.999991458,0.999987755,0.999993878,0.999986189,9.03E-07,5.69E-07,8.98E-07,6.87E-07,1.02E-06,5.95E-06,1.81E-06,4.73E-06,2.40E-06,5.85E-06,9.85E-06,5.98E-06,6.48E-06,2.85E-06,6.63E-06,0,3,5,13
102.9865762,103.15134,103.0740009,103.0882243,103.0905486,0.999960406,0.999994659,0.999974637,0.999993722,0.999976373,1.53E-06,4.67E-07,1.07E-06,7.06E-07,1.18E-06,1.27E-05,2.06E-06,1.27E-05,2.64E-06,1.15E-05,2.50E-05,2.65E-06,1.15E-05,2.74E-06,1.08E-05,0,3,5,13
103.2373596,103.1680097,103.0919649,103.0883408,103.0907181,0.99998359,0.999997503,0.9999858,0.999995536,0.999988314,1.37E-06,3.01E-07,8.79E-07,7.31E-07,1.57E-06,6.39E-06,8.50E-07,8.41E-06,1.34E-06,5.28E-06,8.19E-06,1.22E-06,4.75E-06,2.24E-06,4.49E-06,0,3,5,13
103.2658483,103.1311931,103.0812237,103.0883336,103.0973749,0.999961053,0.999995504,0.999983827,0.999995089,0.999976323,1.43E-06,3.05E-07,9.83E-07,3.71E-07,1.63E-06,5.10E-06,1.18E-06,1.00E-05,2.28E-06,5.81E-06,3.19E-05,2.87E-06,5.02E-06,2.07E-06,1.57E-05,0,3,5,13
103.2155151,103.1790721,103.0782407,103.072618,103.1375232,0.999945733,0.999994738,0.99997488,0.999993022,0.999970161,2.60E-06,4.69E-07,1.16E-06,5.73E-07,2.52E-06,1.01E-05,2.22E-06,1.65E-05,3.22E-06,1.03E-05,4.06E-05,2.39E-06,7.24E-06,3.01E-06,1.63E-05,0,3,5,13
103.0887829,103.0917536,103.0952593,103.1014001,103.1606617,0.999917405,0.99999814,0.999978816,0.999995449,0.999965032,2.43E-06,2.30E-07,1.03E-06,4.21E-07,1.30E-06,1.04E-05,7.29E-07,1.18E-05,2.38E-06,9.03E-06,6.92E-05,7.32E-07,8.20E-06,1.53E-06,2.44E-05,0,3,5,13
103.1474332,103.0989975,103.091214,103.1208546,103.1144956,0.999997826,0.999998783,0.999997729,0.999997311,0.999997787,2.82E-07,1.84E-07,2.93E-07,6.37E-07,2.29E-07,5.68E-07,3.96E-07,8.49E-07,1.03E-06,5.88E-07,1.28E-06,5.94E-07,1.09E-06,8.95E-07,1.36E-06,0,3,5,13
103.1460132,103.1123411,103.0963732,103.1198494,103.1276746,0.999998064,0.999998856,0.999998231,0.999997477,0.999998036,2.31E-07,1.63E-07,2.54E-07,4.69E-07,1.88E-07,7.15E-07,4.46E-07,6.18E-07,1.12E-06,6.94E-07,9.53E-07,5.02E-07,8.60E-07,8.66E-07,1.05E-06,0,3,5,13
103.0703446,103.1030595,103.086916,103.091621,103.0583502,0.99999542,0.999998748,0.999996422,0.999997265,0.999997083,3.23E-07,2.12E-07,5.36E-07,4.33E-07,3.24E-07,9.23E-07,5.77E-07,2.00E-06,1.19E-06,9.55E-07,3.26E-06,4.19E-07,9.61E-07,1.04E-06,1.57E-06,0,3,5,13
103.0618294,103.1007736,103.0883628,103.0879117,103.0553033,0.999997904,0.999999024,0.999997236,0.999997724,0.999997954,2.88E-07,1.20E-07,2.70E-07,3.50E-07,2.43E-07,1.05E-06,4.17E-07,1.16E-06,9.59E-07,9.47E-07,7.08E-07,4.06E-07,1.28E-06,8.93E-07,8.10E-07,0,3,5,13
103.0404517,103.1096889,103.0934086,103.0962775,103.0322242,0.999997711,0.9999988,0.999996875,0.99999785,0.999997702,2.65E-07,1.76E-07,3.14E-07,3.22E-07,2.44E-07,7.38E-07,4.21E-07,1.31E-06,8.42E-07,8.61E-07,1.24E-06,5.71E-07,1.45E-06,9.04E-07,1.15E-06,0,3,5,13
103.0472733,103.1037445,103.0797138,103.0802283,103.031128,0.999996617,0.999998647,0.999997498,0.999997778,0.99999761,2.42E-07,1.55E-07,3.33E-07,4.38E-07,2.59E-07,9.95E-07,5.57E-07,1.12E-06,9.32E-07,1.09E-06,2.09E-06,6.13E-07,9.94E-07,7.85E-07,9.96E-07,0,3,5,13
103.0739835,103.1104011,103.0914349,103.0906013,103.0493726,0.999995936,0.999998818,0.999997715,0.999997828,0.999997532,3.43E-07,1.78E-07,3.46E-07,4.35E-07,3.23E-07,9.02E-07,4.31E-07,1.20E-06,8.52E-07,9.07E-07,2.77E-06,5.38E-07,6.84E-07,8.03E-07,1.18E-06,0,3,5,13
103.0921202,103.104112,103.0886527,103.084975,103.0642889,0.999997079,0.999999139,0.999997408,0.999998015,0.999997018,3.15E-07,1.42E-07,3.96E-07,4.23E-07,3.80E-07,1.15E-06,3.49E-07,1.00E-06,9.11E-07,1.35E-06,1.42E-06,3.42E-07,1.15E-06,5.80E-07,1.20E-06,0,3,5,13
103.0789297,103.1024845,103.086917,103.0854982,103.0599695,0.999997364,0.999998979,0.999995013,0.999997575,0.99999726,3.22E-07,1.45E-07,5.19E-07,3.78E-07,3.38E-07,1.35E-06,4.55E-07,3.46E-06,1.07E-06,1.44E-06,9.05E-07,3.88E-07,9.47E-07,9.08E-07,9.12E-07,0,3,5,13
103.064163,103.104648,103.0875349,103.0928323,103.0559972,0.99999567,0.999998835,0.999996698,0.999997692,0.999997481,2.85E-07,1.66E-07,3.97E-07,4.01E-07,2.83E-07,9.95E-07,3.52E-07,1.66E-06,9.86E-07,8.34E-07,3.00E-06,6.14E-07,1.18E-06,8.39E-07,1.35E-06,0,3,5,13
103.0650353,103.0922913,103.0806645,103.0819807,103.0518609,0.999997948,0.999998984,0.999996631,0.999997787,0.999997711,2.87E-07,1.31E-07,5.31E-07,3.61E-07,3.05E-07,8.21E-07,4.15E-07,1.86E-06,9.02E-07,9.21E-07,8.96E-07,4.40E-07,8.89E-07,8.67E-07,1.01E-06,0,3,5,13
103.0556604,103.0915584,103.0742132,103.0720013,103.0390654,0.999996658,0.999999016,0.999997607,0.999997633,0.999996972,3.78E-07,1.44E-07,4.35E-07,3.49E-07,3.46E-07,1.41E-06,4.12E-07,1.28E-06,1.07E-06,1.35E-06,1.50E-06,3.98E-07,6.17E-07,8.85E-07,1.28E-06,0,3,5,13
103.1387615,103.1170234,103.096798,103.0966189,103.1263138,0.999998385,0.999998795,0.999997187,0.999997854,0.999998171,2.33E-07,1.50E-07,2.87E-07,4.15E-07,2.13E-07,6.45E-07,4.20E-07,1.16E-06,8.00E-07,7.62E-07,6.99E-07,6.03E-07,1.32E-06,8.57E-07,8.16E-07,0,3,5,13
103.1121525,103.1069503,103.0887394,103.09893,103.1093938,0.999997519,0.999998793,0.999997663,0.999997782,0.999997367,2.60E-07,1.53E-07,3.28E-07,3.63E-07,2.71E-07,9.47E-07,4.26E-07,9.03E-07,7.92E-07,8.57E-07,1.22E-06,5.92E-07,1.05E-06,9.93E-07,1.46E-06,0,3,5,13
